Customer_ID,Gender,Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service
C04125,,0,49,91.73,4494.77,One Year,Credit Card,Fiber Optic
C04126,Female,1,21,59.53,1250.13,Month-to-month,Bank Transfer,Fiber Optic
C04127,Female,0,60,43.26,2595.6,One Year,Mailed Check,Fiber Optic
C04128,Female,0,52,54.29,2823.08,Two Year,Electronic Check,DSL
C04129,Male,0,54,27.1,1463.4,Month-to-month,Electronic Check,Fiber Optic
C04130,Male,1,39,53.18,2074.02,Two Year,Credit Card,Fiber Optic
C04131,Male,0,49,66.07,3237.43,Two Year,Electronic Check,DSL
C04132,Male,0,64,115.55,7395.2,month to month,Electronic Check,No
C04133,Female,0,26,51.34,1334.84,Month-to-month,Mailed Check,DSL
C04134,female,0,150,110.25,7827.75,Month-to-month,Bank Transfer,DSL
C04135,Female,0,7,42.89,300.23,One Year,Electronic Check,Fiber Optic
C04136,Male,0,72,39.1,2815.2,Month-to-month,Electronic Check,DSL
C04137,,0,62,71.9,4457.8,Month-to-month,Bank Transfer,DSL
C04138,,0,24,87.25,2094.0,One Year,Mailed Check,No
C04139,,0,40,24.43,977.2,Month-to-month,Mailed Check,Fiber Optic
C04140,Female,0,47,42.11,1979.17,Two Year,Electronic Check,No
C04141,Male,0,8,65.57,524.56,Month-to-month,Credit Card,Fiber Optic
C04142,Male,0,54,53.1,2867.4,Two Year,Bank Transfer,DSL
C04143,Male,1,9,91.26,821.34,Month-to-month,Mailed Check,Fiber Optic
C04144,Female,0,3,71.12,213.36,Month-to-month,Electronic Check,Fiber Optic
C04145,Female,0,54,36.04,1946.16,Month-to-month,Mailed Check,DSL
C04146,Female,0,21,109.45,2298.45,Two Year,Electronic Check,Fiber Optic
C04147,Male,0,48,49.29,2365.92,Month-to-month,Bank Transfer,DSL
C04148,Male,0,47,93.11,4376.17,One Year,Credit Card,DSL
C04149,Female,0,68,97.99,6663.32,Two Year,Bank Transfer,DSL
C04150,Female,0,63,116.32,7328.16,One Year,Mailed Check,Fiber Optic
C04151,Male,0,16,69.85,1117.6,Month-to-month,Mailed Check,No
C04152,Male,0,5,81.58,407.9,Two Year,Mailed Check,DSL
C04153,Female,0,11,53.49,588.39,Two Year,Credit Card,Fiber Optic
C04154,Male,0,29,87.82,2546.78,Month-to-month,Bank Transfer,DSL
C04155,Male,0,70,66.34,4643.8,One Year,Electronic Check,Fiber Optic
C04156,Male,0,48,63.77,3060.96,Two Year,Bank Transfer,Fiber Optic
C04157,Female,1,15,105.55,1583.25,Two Year,Bank Transfer,DSL
C04158,Female,0,34,25.02,850.68,Month-to-month,Credit Card,DSL
C04159,Female,0,60,108.2,6492.0,Two Year,Bank Transfer,Fiber Optic
C04160,,0,62,105.21,6523.02,Month-to-month,Mailed Check,Fiber Optic
C04161,Female,1,2,,141.28,Month-to-month,Credit Card,No
C04162,Male,0,19,69.02,1311.38,Month-to-month,Mailed Check,Fiber Optic
C04163,Female,0,49,56.18,2752.82,Month-to-month,Mailed Check,Fiber Optic
C04164,Male,0,28,119.42,3343.76,One Year,Bank Transfer,No
C04165,Female,1,48,31.12,1493.76,Month-to-month,Electronic Check,Fiber Optic
C04166,Male,0,37,79.02,2923.74,Month-to-month,Bank Transfer,DSL
C04167,Male,1,49,88.17,4320.33,Month-to-month,Electronic Check,Fiber Optic
C04168,Male,0,-5,113.43,5444.64,Month-to-month,Credit Card,DSL
C04169,Male,0,29,98.02,2842.58,Two Year,Credit Card,Fiber Optic
C04170,Male,0,60,84.38,5062.8,Two Year,Credit Card,No
C04171,Male,0,29,31.68,918.72,Month-to-month,Mailed Check,Fiber Optic
C04172,Female,1,58,57.37,3327.46,Two Year,Mailed Check,DSL
C04173,Male,0,48,33.88,1626.24,Month-to-month,Credit Card,No
C04174,Female,0,23,108.12,2486.76,One Year,Bank Transfer,No
C04175,Female,0,27,94.96,2563.92,Two Year,Mailed Check,Fiber Optic
C04176,Female,0,7,95.75,670.25,Month-to-month,Mailed Check,DSL
C04177,Female,0,49,85.23,250000.0,One Year,Bank Transfer,Fiber Optic
C04178,female,0,54,-50.0,3817.8,Month-to-month,Mailed Check,DSL
C04179,Male,0,68,35.0,2380.0,Month-to-month,Bank Transfer,Fiber Optic
C04180,Male,0,42,52.97,2224.74,One Year,Electronic Check,Fiber Optic
C04181,Male,0,150,33.69,1987.71,Two Year,Bank Transfer,Fiber Optic
C04182,Female,0,44,92.49,4069.56,Month-to-month,Electronic Check,DSL
C04183,Female,0,26,36.02,936.52,Two Year,Mailed Check,DSL
C04184,Male,0,23,90.21,2074.83,Two Year,Electronic Check,Fiber Optic
C04185,Male,0,8,89.23,713.84,Month-to-month,Bank Transfer,DSL
C04186,Female,0,53,65.93,3494.29,Month-to-month,Electronic Check,No
C04187,Male,0,14,33.52,469.28,One Year,Credit Card,DSL
C04188,Female,0,71,51.48,3655.08,Month-to-month,Bank Transfer,
C04189,Female,1,7,52.01,364.07,Month-to-month,Bank Transfer,No
C04190,Female,0,9,90.04,810.36,Two Year,Electronic Check,DSL
C04191,Female,1,3,31.37,94.11,One Year,Mailed Check,Fiber Optic
C04192,Female,0,17,102.91,1749.47,Month-to-month,Mailed Check,DSL
C04193,,1,44,96.1,4228.4,One Year,Bank Transfer,Fiber Optic
C04194,Female,0,46,38.63,1776.98,Month-to-month,Bank Transfer,DSL
C04195,Female,0,58,91.92,5331.36,Month-to-month,Electronic Check,No
C04196,Male,0,28,86.85,2431.8,Two Year,Bank Transfer,Fiber Optic
C04197,Male,0,14,94.81,1327.34,Two Year,Bank Transfer,Fiber Optic
C04198,Male,1,9,38.89,350.01,Month-to-month,Mailed Check,Fiber Optic
C04199,Male,0,26,35.76,929.76,Month-to-month,Bank Transfer,Fiber Optic
C04200,Female,0,2,43.65,87.3,One Year,Electronic Check,
C04201,Female,1,34,56.59,1924.06,Month-to-month,Bank Transfer,DSL
C04202,Male,0,19,99.37,1888.03,Month-to-month,Bank Transfer,Fiber Optic
C04203,Male,0,39,93.79,3657.81,Month-to-month,Bank Transfer,DSL
C04204,Female,0,13,112.55,1463.15,One Year,Credit Card,
C04205,Male,1,5,,129.3,Month-to-month,Bank Transfer,No
C04206,Male,0,50,21.16,1058.0,Month-to-month,Electronic Check,Fiber Optic
C04207,Female,0,23,89.91,2067.93,Month-to-month,Mailed Check,DSL
C04208,Female,0,29,47.93,1389.97,Month-to-month,Mailed Check,Fiber Optic
C04209,Male,0,72,53.41,3845.52,Month-to-month,Credit Card,Fiber Optic
C04210,Male,0,26,74.68,1941.68,Month-to-month,Electronic Check,DSL
C04211,Male,1,57,30.24,1723.68,Month-to-month,Mailed Check,DSL
C04212,Female,1,1,84.27,84.27,Two Year,Mailed Check,No
C04213,Female,0,28,52.51,1470.28,Month-to-month,Bank Transfer,DSL
C04214,Male,0,62,83.27,5162.74,Month-to-month,Bank Transfer,No
C04215,Female,0,47,103.4,4859.8,Two Year,Bank Transfer,No
C04216,Female,0,59,37.11,2189.49,One Year,Credit Card,DSL
C04217,Male,0,31,113.09,3505.79,One Year,Bank Transfer,DSL
C04218,Male,1,70,73.07,5114.9,Month-to-month,Electronic Check,DSL
C04219,Female,1,49,112.29,5502.21,Month-to-month,Credit Card,Fiber Optic
C04220,Male,0,5,,203.85,One Year,Mailed Check,DSL
C04221,Male,0,31,80.46,2494.26,One Year,Mailed Check,DSL
C04222,Female,0,37,60.39,-100.0,Month-to-month,Electronic Check,DSL
C04223,Female,0,15,97.42,1461.3,Month-to-month,Electronic Check,Fiber Optic
C04224,Female,0,52,80.59,4190.68,Two Year,Mailed Check,DSL
C04225,Female,1,69,69.45,4792.05,Month-to-month,Electronic Check,Fiber Optic
C04226,F,1,11,111.3,1224.3,Month-to-month,Electronic Check,DSL
C04227,Male,0,43,57.71,2481.53,Month-to-month,Electronic Check,DSL
C04228,Female,1,70,42.0,2940.0,Two Year,Bank Transfer,Fiber Optic
C04229,M,0,23,80.81,1858.63,Two Year,Mailed Check,No
C04230,Male,0,40,82.4,3296.0,One Year,Electronic Check,DSL
C04231,Female,0,63,63.91,4026.33,Month-to-month,Electronic Check,No
C04232,Female,0,2,68.66,137.32,Month-to-month,,Fiber Optic
C04233,Male,1,47,115.96,5450.12,Month-to-month,Mailed Check,DSL
C04234,Female,0,30,93.27,2798.1,One Year,Credit Card,DSL
C04235,Male,0,16,31.06,496.96,One Year,Mailed Check,DSL
C04236,Male,0,59,41.21,2431.39,Two Year,Mailed Check,Fiber Optic
C04237,Male,0,47,117.56,5525.32,Month-to-month,Mailed Check,Fiber Optic
C04238,Female,0,30,92.65,2779.5,One Year,Bank Transfer,No
C04239,Female,0,9,111.5,1003.5,Month-to-month,Mailed Check,Fiber Optic
C04240,Male,0,65,50.39,3275.35,Month-to-month,Credit Card,No
C04241,Female,0,59,94.19,5557.21,Month-to-month,Electronic Check,Fiber Optic
C04242,Male,0,64,91.4,5849.6,Month-to-month,Mailed Check,No
C04243,Female,0,8,49.47,395.76,Two Year,Bank Transfer,DSL
C04244,Male,0,52,75.08,3904.16,Month-to-month,Mailed Check,DSL
C04245,Male,0,18,82.74,1489.32,Two Year,Mailed Check,Fiber Optic
C04246,Female,1,58,68.11,3950.38,Month-to-month,Credit Card,No
C04247,Male,0,49,102.72,5033.28,Month-to-month,Credit Card,DSL
C04248,Male,0,32,103.29,3305.28,Month-to-month,Bank Transfer,DSL
C04249,Female,0,48,105.06,5042.88,Month-to-month,Bank Transfer,Fiber Optic
C04250,Female,0,45,100.34,4515.3,Month-to-month,Bank Transfer,DSL
C04251,Male,0,54,68.81,3715.74,Month-to-month,Bank Transfer,DSL
C04252,Male,0,46,58.14,2674.44,Month-to-month,Bank Transfer,Fiber Optic
C04253,Male,0,31,103.14,3197.34,2 Year,Electronic Check,DSL
C04254,Female,0,37,69.02,2553.74,One Year,Electronic Check,Fiber Optic
C04255,Male,0,16,44.64,714.24,One Year,Bank Transfer,No
C04256,Female,0,46,70.73,3253.58,Month-to-month,Bank Transfer,No
C04257,Female,0,46,34.18,1572.28,Month-to-month,Electronic Check,Fiber Optic
C04258,Male,0,61,89.16,5438.76,Month-to-month,Credit Card,Fiber Optic
C04259,Male,0,150,53.59,2465.14,Two Year,,DSL
C04260,Male,0,51,46.07,2349.57,Month-to-month,Bank Transfer,Fiber Optic
C04261,Male,0,62,115.65,7170.3,Month-to-month,Credit Card,DSL
C04262,Female,0,35,97.69,3419.15,One Year,Bank Transfer,Fiber Optic
C04263,Male,0,42,98.71,4145.82,Month-to-month,Mailed Check,DSL
C04264,,0,45,82.37,3706.65,Two Year,Credit Card,Fiber Optic
C04265,Female,0,68,103.92,7066.56,Month-to-month,Bank Transfer,Fiber Optic
C04266,Male,0,47,95.92,4508.24,Month-to-month,Electronic Check,Fiber Optic
C04267,female,0,30,79.88,2396.4,One Year,Bank Transfer,DSL
C04268,Male,0,24,116.11,2786.64,Month-to-month,Electronic Check,DSL
C04269,Female,0,66,39.16,2584.56,Month-to-month,Credit Card,Fiber Optic
C04270,Female,0,43,114.34,4916.62,Month-to-month,Electronic Check,DSL
C04271,Female,0,34,60.14,2044.76,One Year,Credit Card,DSL
C04272,Female,0,23,72.84,1675.32,Two Year,Bank Transfer,Fiber Optic
C04273,Male,0,61,32.27,1968.47,One Year,Electronic Check,DSL
C04274,Male,0,37,74.01,2738.37,Two Year,Credit Card,DSL
C04275,Female,0,13,81.12,1054.56,Month-to-month,Credit Card,Fiber Optic
C04276,Female,0,71,119.77,8503.67,Month-to-month,Credit Card,Fiber Optic
C04277,Male,0,7,,822.64,Month-to-month,Mailed Check,DSL
C04278,Male,0,42,116.64,4898.88,One Year,Credit Card,DSL
C04279,Male,0,38,54.84,2083.92,Month-to-month,Bank Transfer,Fiber Optic
C04280,Male,0,52,119.13,6194.76,One Year,Bank Transfer,No
C04281,Male,0,44,65.55,2884.2,One Year,Bank Transfer,DSL
C04282,Female,1,64,105.18,6731.52,Two Year,Credit Card,Fiber Optic
C04283,Male,0,13,41.63,541.19,Month-to-month,Bank Transfer,Fiber Optic
C04284,Male,0,28,70.58,1976.24,Month-to-month,Credit Card,Fiber Optic
C04285,Female,1,1,116.6,116.6,Month-to-month,Credit Card,DSL
C04286,Female,0,43,114.7,4932.1,Month-to-month,Credit Card,DSL
C04287,Female,0,42,88.37,3711.54,Two Year,Mailed Check,DSL
C04288,Female,0,50,99.78,4989.0,Month-to-month,Electronic Check,DSL
C04289,Male,0,60,37.64,2258.4,Two Year,Bank Transfer,Fiber Optic
C04290,Female,0,1,92.17,92.17,Two Year,Mailed Check,DSL
C04291,Female,0,51,81.81,4172.31,one year,Bank Transfer,Fiber Optic
C04292,Male,0,16,29.16,466.56,Month-to-month,Mailed Check,
C04293,Female,0,39,31.32,1221.48,Month-to-month,Electronic Check,DSL
C04294,Female,0,15,30.84,462.6,Month-to-month,Electronic Check,Fiber Optic
C04295,MALE,1,33,92.44,-100.0,Month-to-month,Electronic Check,DSL
C04296,Male,1,53,34.17,1811.01,Month-to-month,,No
C04297,Male,1,17,66.77,1135.09,Month-to-month,Credit Card,DSL
C04298,Male,0,6,55.7,334.2,One Year,Bank Transfer,Fiber Optic
C04299,Male,1,-5,75.05,2326.55,Month-to-month,Bank Transfer,Fiber Optic
C04300,Female,0,69,90.65,6254.85,Month-to-month,Bank Transfer,Fiber Optic
C04301,Male,0,40,88.47,3538.8,Month-to-month,Credit Card,DSL
C04302,Female,0,30,71.55,2146.5,two year,Bank Transfer,DSL
C04303,Female,1,69,66.43,4583.67,One Year,Electronic Check,DSL
C04304,Female,0,7,59.78,418.46,Month-to-month,,DSL
C04305,Female,0,13,106.19,1380.47,One Year,Bank Transfer,DSL
C04306,Male,0,4,53.09,212.36,One Year,Mailed Check,DSL
C04307,Male,0,50,45.94,2297.0,Two Year,Credit Card,Fiber Optic
C04308,Female,0,3,94.33,282.99,Month-to-month,Electronic Check,DSL
C04309,Female,0,12,55.98,671.76,Two Year,Electronic Check,DSL
C04310,Female,0,65,104.7,6805.5,Month-to-month,Electronic Check,Fiber Optic
C04311,Male,0,27,52.79,1425.33,Two Year,Bank Transfer,No
C04312,Female,0,50,90.19,4509.5,Month-to-month,Electronic Check,No
C04313,Male,0,17,24.51,416.67,Two Year,Electronic Check,DSL
C04314,Female,0,72,58.56,4216.32,Two Year,Mailed Check,DSL
C04315,Female,0,32,54.32,1738.24,Month-to-month,Bank Transfer,Fiber Optic
C04316,Male,0,51,,5185.17,Two Year,Mailed Check,Fiber Optic
C04317,F,0,17,116.71,1984.07,Month-to-month,Credit Card,Fiber Optic
C04318,Male,0,34,66.09,2247.06,Month-to-month,Bank Transfer,DSL
C04319,,0,35,,3586.8,Month-to-month,Mailed Check,DSL
C04320,Female,0,24,89.97,2159.28,Two Year,Credit Card,Fiber Optic
C04321,Female,0,54,116.74,6303.96,Month-to-month,Mailed Check,DSL
C04322,Female,1,18,101.11,1819.98,One Year,Credit Card,Fiber Optic
C04323,Female,0,50,27.75,1387.5,One Year,Electronic Check,Fiber Optic
C04324,Male,0,46,91.33,4201.18,Two Year,Electronic Check,Fiber Optic
C04325,Female,0,48,73.55,3530.4,One Year,Bank Transfer,Fiber Optic
C04326,Female,1,33,21.64,714.12,Month-to-month,Mailed Check,Fiber Optic
C04327,Male,0,27,45.13,1218.51,Month-to-month,Mailed Check,Fiber Optic
C04328,Female,0,1,112.18,112.18,Month-to-month,Credit Card,Fiber Optic
C04329,Male,0,59,,6643.99,One Year,Bank Transfer,Fiber Optic
C04330,Female,0,10,99.89,998.9,Month-to-month,Electronic Check,Fiber Optic
C04331,Male,0,25,118.18,2954.5,Month-to-month,Mailed Check,No
C04332,Male,0,57,100.65,-500.0,Two Year,Credit Card,Fiber Optic
C04333,Male,0,66,21.02,1387.32,Month-to-month,Electronic Check,DSL
C04334,Female,0,15,48.78,731.7,One Year,Electronic Check,Fiber Optic
C04335,Male,0,28,23.06,645.68,Month-to-month,Electronic Check,Fiber Optic
C04336,Male,0,13,29.41,382.33,Month-to-month,Credit Card,Fiber Optic
C04337,Female,0,14,41.88,586.32,Month-to-month,Credit Card,No
C04338,Female,1,66,70.36,4643.76,Month-to-month,Electronic Check,Fiber Optic
C04339,Male,0,999,104.75,3561.5,Two Year,Credit Card,DSL
C04340,Male,0,25,106.2,2655.0,Month-to-month,Electronic Check,DSL
C04341,Male,0,54,81.62,4407.48,Month-to-month,Electronic Check,Fiber Optic
C04342,Male,0,12,112.82,1353.84,One Year,Electronic Check,No
C04343,Female,1,9,70.01,630.09,One Year,Credit Card,Fiber Optic
C04344,Female,0,31,108.9,3375.9,One Year,Bank Transfer,Fiber Optic
C04345,Female,0,53,65.41,3466.73,Two Year,Bank Transfer,Fiber Optic
C04346,Male,1,43,47.72,2051.96,One Year,Credit Card,Fiber Optic
C04347,Female,0,38,111.64,4242.32,Month-to-month,Mailed Check,Fiber Optic
C04348,Female,1,42,58.79,2469.18,Two Year,Credit Card,DSL
C04349,Female,0,72,70.34,5064.48,Month-to-month,Mailed Check,Fiber Optic
C04350,Female,1,48,52.89,2538.72,Month-to-month,Electronic Check,DSL
C04351,Female,0,67,86.28,5780.76,Month-to-month,Mailed Check,Fiber Optic
C04352,Female,0,66,119.5,7887.0,Month-to-month,Electronic Check,No
C04353,Male,1,16,22.55,360.8,Month-to-month,Bank Transfer,Fiber Optic
C04354,Female,0,16,109.98,1759.68,Month-to-month,Electronic Check,DSL
C04355,Female,0,31,20.39,632.09,Month-to-month,Mailed Check,DSL
C04356,Female,0,58,56.42,3272.36,Two Year,Bank Transfer,Fiber Optic
C04357,Male,0,28,36.86,1032.08,Two Year,Bank Transfer,Fiber Optic
C04358,Female,0,4,95.73,382.92,One Year,Credit Card,Fiber Optic
C04359,Female,1,10,25.06,250.6,Two Year,Mailed Check,Fiber Optic
C04360,Male,0,51,75.35,3842.85,Month-to-month,Mailed Check,Fiber Optic
C04361,Male,0,18,49.49,890.82,Two Year,Credit Card,DSL
C04362,Female,0,47,33.37,1568.39,Month-to-month,Credit Card,Fiber Optic
C04363,Female,0,32,97.18,3109.76,Month-to-month,Bank Transfer,DSL
C04364,Female,0,30,41.74,1252.2,Month-to-month,Credit Card,Fiber Optic
C04365,Male,0,36,42.37,1525.32,Month-to-month,Bank Transfer,DSL
C04366,Female,0,9,47.51,427.59,Month-to-month,Mailed Check,Fiber Optic
C04367,Male,0,36,78.68,2832.48,Month-to-month,Credit Card,Fiber Optic
C04368,Male,0,29,85.97,2493.13,Month-to-month,Mailed Check,Fiber Optic
C04369,Male,0,16,21.76,348.16,Month-to-month,Bank Transfer,Fiber Optic
C04370,Male,0,21,44.19,927.99,Month-to-month,Electronic Check,DSL
C04371,Male,0,64,63.1,4038.4,Two Year,,DSL
C04372,Male,0,66,53.2,3511.2,Month-to-month,Mailed Check,DSL
C04373,Male,0,59,108.42,6396.78,Month-to-month,Bank Transfer,DSL
C04374,Male,1,28,98.77,2765.56,One Year,Bank Transfer,No
C04375,Female,0,55,1500.0,4542.45,Two Year,Electronic Check,DSL
C04376,Male,0,31,53.8,1667.8,Month-to-month,Bank Transfer,Fiber Optic
C04377,Male,0,33,90.07,-500.0,Two Year,Bank Transfer,Fiber Optic
C04378,Female,0,60,104.36,6261.6,Month-to-month,Mailed Check,Fiber Optic
C04379,Male,1,41,79.48,3258.68,Month-to-month,Electronic Check,DSL
C04380,Female,0,46,98.45,4528.7,Month-to-month,Bank Transfer,Fiber Optic
C04381,Male,0,49,94.91,4650.59,One Year,Mailed Check,DSL
C04382,Male,0,65,77.17,5016.05,Month-to-month,Credit Card,Fiber Optic
C04383,Female,0,42,51.22,2151.24,One Year,Electronic Check,DSL
C04384,Female,0,23,94.58,2175.34,Month-to-month,Mailed Check,No
C04385,Female,0,27,40.68,1098.36,One Year,Credit Card,Fiber Optic
C04386,,1,32,97.95,3134.4,Month-to-month,Bank Transfer,DSL
C04387,Female,1,3,100.45,301.35,Month-to-month,Bank Transfer,DSL
C04388,Male,0,60,102.21,6132.6,One Year,Credit Card,No
C04389,Male,0,17,67.29,1143.93,One Year,Mailed Check,Fiber Optic
C04390,Male,0,32,39.25,1256.0,Month-to-month,Bank Transfer,DSL
C04391,Male,1,7,29.97,209.79,Two Year,Bank Transfer,Fiber Optic
C04392,Female,1,71,94.34,6698.14,One Year,Mailed Check,DSL
C04393,Female,0,69,108.63,7495.47,Month-to-month,Mailed Check,DSL
C04394,Male,0,58,85.08,4934.64,Two Year,Credit Card,DSL
C04395,Female,0,40,34.42,1376.8,One Year,Bank Transfer,Fiber Optic
C04396,Female,0,48,113.49,5447.52,Month-to-month,Mailed Check,DSL
C04397,Male,0,51,118.91,6064.41,Month-to-month,Electronic Check,Fiber Optic
C04398,Male,0,57,63.34,3610.38,Month-to-month,Credit Card,Fiber Optic
C04399,Male,0,71,79.48,5643.08,Month-to-month,Credit Card,DSL
C04400,Male,0,37,97.72,3615.64,Month-to-month,Credit Card,DSL
C04401,Male,0,55,93.64,5150.2,Month-to-month,Credit Card,No
C04402,Female,0,41,116.78,4787.98,One Year,E-Check,DSL
C04403,Male,0,20,31.49,-500.0,Month-to-month,Credit Card,Fiber Optic
C04404,Male,0,33,78.07,2576.31,Two Year,Credit Card,Fiber Optic
C04405,Female,0,40,89.19,3567.6,Month-to-month,,Fiber Optic
C04406,Female,0,34,109.01,3706.34,Month-to-month,Bank Transfer,Fiber Optic
C04407,Female,0,62,107.41,250000.0,One Year,Credit Card,Fiber Optic
C04408,male,0,19,117.8,2238.2,One Year,Mailed Check,Fiber Optic
C04409,Male,0,43,71.21,3062.03,Month-to-month,Mailed Check,Fiber Optic
C04410,Female,0,69,-10.0,7112.52,Month-to-month,Bank Transfer,DSL
C04411,Male,0,63,62.73,3951.99,Month-to-month,Mailed Check,DSL
C04412,Male,0,10,62.23,622.3,One Year,Mailed Check,DSL
C04413,Female,0,13,45.33,589.29,Month-to-month,Credit Card,
C04414,Female,0,5,101.82,509.1,One Year,Credit Card,Fiber Optic
C04415,Male,0,58,118.58,6877.64,One Year,Mailed Check,Fiber Optic
C04416,Male,0,59,45.63,2692.17,Month-to-month,Electronic Check,Fiber Optic
C04417,Male,0,59,25.61,1510.99,Month-to-month,Bank Transfer,DSL
C04418,Male,0,15,101.55,1523.25,Month-to-month,Mailed Check,DSL
C04419,Male,0,1,82.02,82.02,Month-to-month,Mailed Check,DSL
C04420,Male,0,38,115.97,4406.86,Month-to-month,Electronic Check,No
C04421,Male,1,53,45.22,2396.66,Month-to-month,Bank Transfer,DSL
C04422,Female,0,52,27.1,1409.2,One Year,Mailed Check,Fiber Optic
C04423,Female,0,1,69.24,69.24,Month-to-month,Mailed Check,No
C04424,Female,0,11,28.55,314.05,Two Year,Credit Card,DSL
C04425,Male,1,58,46.18,2678.44,Month-to-month,Mailed Check,DSL
C04426,Male,0,40,32.6,-500.0,Month-to-month,Electronic Check,DSL
C04427,Male,0,60,42.41,2544.6,One Year,Mailed Check,Fiber Optic
C04428,Male,1,44,30.61,1346.84,Two Year,Bank Transfer,Fiber Optic
C04429,Male,0,6,115.39,692.34,Month-to-month,Bank Transfer,Fiber Optic
C04430,Female,0,28,47.86,1340.08,One Year,Electronic Check,Fiber Optic
C04431,Female,0,31,64.39,1996.09,Two Year,Mailed Check,Fiber Optic
C04432,Female,0,8,109.86,878.88,One Year,Mailed Check,Fiber Optic
C04433,Male,0,5,87.73,438.65,Month-to-month,,DSL
C04434,Female,0,54,81.8,4417.2,Two Year,Mailed Check,DSL
C04435,Male,0,17,90.56,1539.52,One Year,Mailed Check,Fiber Optic
C04436,Male,0,38,102.88,3909.44,One Year,Bank Transfer,Fiber Optic
C04437,Male,0,9,107.77,969.93,One Year,Credit Card,DSL
C04438,Female,0,14,84.26,1179.64,Two Year,Bank Transfer,Fiber Optic
C04439,Female,0,26,109.0,2834.0,Month-to-month,Credit Card,DSL
C04440,Male,0,62,73.54,4559.48,Month-to-month,Bank Transfer,DSL
C04441,Female,0,25,47.73,1193.25,Month-to-month,Electronic Check,DSL
C04442,Female,0,36,108.01,3888.36,Month-to-month,Mailed Check,Fiber Optic
C04443,Male,0,33,74.15,2446.95,Month-to-month,Credit Card,DSL
C04444,Male,0,3,110.61,331.83,One Year,Bank Transfer,Fiber Optic
C04445,male,0,11,24.02,264.22,Month to month,Credit Card,Fiber Optic
C04446,Female,0,58,59.75,3465.5,One Year,Mailed Check,DSL
C04447,Male,1,64,114.78,7345.92,Two Year,Electronic Check,No
C04448,Female,0,18,44.97,809.46,Month-to-month,Mailed Check,Fiber Optic
C04449,Male,0,47,114.15,5365.05,Two Year,Bank Transfer,No
C04450,Female,0,44,115.39,5077.16,Month-to-month,Bank Transfer,Fiber Optic
C04451,Male,0,59,108.21,6384.39,Two Year,Credit Card,Fiber Optic
